"DATE","AWAY_NAME","HOME_NAME","AWAY_2PA","AWAY_2PM","AWAY_3PA","AWAY_3PM","AWAY_FTA","AWAY_FTM","AWAY_TO","AWAY_ORB","AWAY_DRB","HOME_2PA","HOME_2PM","HOME_3PA","HOME_3PM","HOME_FTA","HOME_FTM","HOME_TO","HOME_ORB","HOME_DRB","AWAY_PTS_Q1","HOME_PTS_Q1","AWAY_PTS_Q2","HOME_PTS_Q2","AWAY_PTS_Q3","HOME_PTS_Q3","AWAY_PTS_Q4","HOME_PTS_Q4","AWAY_PTS_FINAL","HOME_PTS_FINAL"
20091218,"UTA","ATL",60,28,10,2,33,21,24,8,36,63,31,20,6,25,16,13,9,30,18,22,34,44,51,81,83,96,83,96
20091218,"WAS","GS",70,41,21,5,30,21,18,10,37,66,33,17,6,31,25,19,10,29,39,31,60,59,89,82,118,109,118,109
20091219,"ATL","CHI",68,28,19,8,20,18,13,12,29,73,36,8,3,27,20,13,11,35,29,16,46,40,69,63,92,92,98,101
20091219,"IND","SA",64,33,17,6,18,15,10,7,31,70,31,15,5,38,23,9,18,33,21,30,45,50,83,70,99,100,99,100
20091219,"LAC","PHI",71,40,16,6,18,14,14,11,36,80,40,14,3,24,18,9,14,26,30,18,60,47,78,73,99,99,112,107
20091219,"LAL","NJ",65,36,22,7,13,10,12,11,39,70,28,12,3,27,19,10,10,29,29,21,46,48,74,64,103,84,103,84
20091219,"OKC","HOU",66,33,12,2,21,18,12,12,35,67,30,23,8,21,11,8,17,28,22,23,40,50,65,74,90,95,90,95
20091219,"POR","ORL",60,26,18,3,29,22,12,8,27,49,23,27,9,26,19,19,13,41,21,19,44,39,65,65,83,92,83,92
20091219,"SAC","MIL",67,31,10,4,29,22,16,12,30,73,32,16,6,20,13,11,17,31,21,21,49,53,73,72,96,95,96,95
20091219,"UTA","CHA",60,37,17,4,30,24,21,8,26,58,28,13,7,33,25,22,7,28,24,25,52,47,83,75,110,102,110,102
20091219,"WAS","PHO",67,24,21,8,29,23,14,13,28,73,41,20,7,25,18,13,13,40,21,30,47,63,72,102,95,121,95,121
20091220,"CHA","NY",66,33,18,5,16,13,18,15,29,46,21,25,11,30,23,16,6,28,14,16,45,51,70,76,94,98,94,98
20091220,"CLE","DAL",63,30,14,5,26,20,12,10,33,61,31,19,7,20,19,6,6,33,26,25,50,52,67,73,95,102,95,102
20091220,"DEN","MEM",63,28,21,6,26,22,15,12,26,79,41,11,2,20,14,18,22,34,19,33,43,61,67,80,96,102,96,102
20091220,"LAL","DET",65,29,18,5,27,20,14,11,32,67,31,12,2,19,13,22,12,33,31,19,56,38,83,62,93,81,93,81
20091220,"MIN","BOS",78,34,12,4,29,24,13,16,25,63,33,18,9,35,29,16,10,35,19,34,41,66,72,92,104,122,104,122
20091220,"NO","TOR",74,34,21,3,20,15,11,18,32,72,38,15,3,19,13,15,12,40,22,26,47,51,69,76,92,98,92,98
20091220,"POR","MIA",55,27,19,11,18,15,13,8,30,63,31,16,8,11,9,7,6,22,21,25,45,48,71,69,102,95,102,95
20091221,"CLE","PHO",66,36,12,5,26,22,12,5,32,57,32,19,4,20,15,19,7,29,29,30,59,53,82,75,109,91,109,91
20091221,"LAC","SA",68,31,14,5,15,10,11,13,28,67,34,10,5,26,20,7,9,28,19,33,46,57,64,85,87,103,87,103
20091221,"MIL","IND",67,30,16,5,20,9,15,7,37,70,28,17,3,22,16,19,15,41,19,16,36,43,65,63,84,81,84,81
20091221,"SAC","CHI",59,25,23,11,26,19,16,12,29,70,34,10,4,24,18,20,12,32,19,38,43,67,69,88,102,98,102,98
20091221,"UTA","ORL",71,29,18,7,27,20,17,8,30,45,23,21,9,41,31,16,5,36,18,19,40,40,68,70,99,104,99,104
20091222,"ATL","MIN",68,34,20,9,25,17,11,13,26,66,28,7,2,36,25,23,16,31,26,17,54,41,81,69,112,87,112,87
20091222,"CHI","NY",76,31,8,3,12,10,15,8,39,58,29,27,5,20,15,10,10,39,12,22,31,53,56,68,81,88,81,88
20091222,"DET","CHA",70,29,12,2,21,12,15,13,30,52,25,18,9,17,11,20,6,37,19,23,36,52,55,69,76,88,76,88
20091222,"GS","MEM",65,36,17,5,29,21,16,6,32,86,49,6,1,30,20,13,14,32,38,32,58,68,79,97,108,121,108,121
20091222,"IND","BOS",53,23,21,10,24,18,22,9,33,59,24,20,6,40,37,12,11,29,28,21,57,42,77,77,94,103,94,103
20091222,"LAC","HOU",70,37,9,3,21,16,14,8,30,61,33,18,5,38,27,10,10,25,33,34,54,65,82,88,99,108,99,108
20091222,"OKC","LAL",77,35,14,6,24,20,14,14,26,63,29,18,7,39,32,17,14,33,30,25,61,54,82,88,108,111,108,111
20091222,"PHI","WAS",62,34,13,4,25,18,15,6,35,68,32,15,7,26,20,9,10,29,21,27,44,47,79,72,98,105,98,105
20091222,"POR","DAL",65,27,14,5,19,16,12,9,37,61,24,19,7,22,12,13,11,35,18,14,44,33,58,65,85,81,85,81
20091223,"ATL","DEN",56,30,23,8,24,20,15,6,34,64,36,26,13,22,13,8,10,35,24,34,51,63,82,92,104,124,104,124
20091223,"CLE","SAC",76,39,16,8,17,15,12,14,34,71,34,21,7,22,15,10,12,25,32,29,57,53,89,85,104,104,117,104
20091223,"GS","NO",66,35,18,5,22,17,13,7,31,79,32,17,8,24,20,17,18,34,26,27,56,58,80,85,102,108,102,108
20091223,"HOU","ORL",62,26,20,6,19,17,10,6,31,56,28,29,11,17,13,16,10,39,22,34,52,55,65,78,87,102,87,102
20091223,"MIN","NJ",80,42,12,2,16,13,14,13,33,60,25,17,9,29,22,17,9,28,27,23,52,48,76,74,103,99,103,99
20091223,"OKC","PHO",79,39,13,5,31,24,11,16,32,57,33,23,7,35,26,14,8,30,36,31,66,64,89,89,117,113,117,113
20091223,"POR","SA",66,30,11,5,26,23,8,11,25,49,30,21,6,17,16,14,6,27,28,24,48,47,75,69,98,94,98,94
20091223,"TOR","DET",50,27,15,8,22,16,13,5,33,77,23,9,1,24,15,13,23,24,25,21,54,37,74,51,94,64,94,64
20091223,"UTA","MIA",61,25,11,2,21,14,21,12,32,71,27,15,4,18,14,15,15,32,16,19,30,32,49,63,70,80,70,80
20091223,"WAS","MIL",59,30,10,6,35,31,18,1,38,65,27,25,5,33,28,13,14,27,37,27,57,52,81,75,109,97,109,97
20091225,"BOS","ORL",58,27,15,4,28,20,21,10,38,52,21,26,5,24,20,18,9,34,18,19,38,27,61,53,86,77,86,77
20091225,"CLE","LAL",53,31,18,7,30,19,18,5,37,67,26,18,5,27,20,14,14,29,23,19,51,42,76,59,102,87,102,87
20091225,"DEN","POR",67,32,15,5,21,17,9,12,23,55,29,21,11,20,16,11,10,28,31,24,51,49,76,74,96,107,96,107
20091225,"LAC","PHO",73,33,19,4,17,15,18,16,24,58,32,24,12,27,24,16,13,32,26,30,55,67,77,101,93,124,93,124
20091225,"MIA","NY",63,30,12,2,32,27,12,8,32,50,27,28,5,23,18,18,14,31,21,23,41,37,64,54,93,87,93,87
20091226,"ATL","IND",61,34,18,6,31,24,11,3,34,76,34,14,6,16,12,16,14,33,33,20,51,40,84,66,110,98,110,98
20091226,"CHA","OKC",64,30,17,5,24,16,12,10,26,70,34,13,5,21,15,14,12,36,25,24,50,53,73,81,91,98,91,98
20091226,"HOU","NJ",63,26,19,8,32,22,10,16,35,65,34,16,4,17,13,8,6,33,27,20,57,51,70,69,98,93,98,93
20091226,"LAL","SAC",79,35,19,8,25,18,18,15,40,80,36,25,6,20,13,17,19,29,28,31,55,57,78,78,94,94,112,103
20091226,"MEM","DAL",80,37,8,2,29,21,12,20,29,65,37,17,6,20,14,9,10,30,30,24,55,53,77,79,101,106,101,106
20091226,"NO","CHI",60,24,19,9,14,10,12,3,31,82,38,9,4,11,8,15,10,41,27,24,51,50,60,73,85,96,85,96
20091226,"PHI","UTA",62,21,18,6,23,16,15,11,28,58,30,11,6,30,19,20,6,43,19,25,39,48,64,72,76,97,76,97
20091226,"PHO","GS",57,33,31,14,27,19,21,11,25,73,44,11,4,37,32,20,11,29,35,36,71,70,108,104,127,132,127,132
20091226,"SA","MIL",64,41,13,5,20,15,18,9,33,65,26,17,9,25,18,12,12,18,26,14,56,41,89,64,112,97,112,97
20091226,"WAS","MIN",62,27,19,5,24,20,18,7,38,80,29,11,5,39,28,12,19,37,22,23,42,43,67,68,89,101,89,101
20091227,"BOS","LAC",71,38,12,1,15,11,12,12,25,59,31,10,4,23,18,16,4,29,23,22,48,46,73,69,90,92,90,92
20091227,"DAL","DEN",69,37,13,4,26,18,16,8,43,72,29,17,5,29,23,13,12,33,30,23,55,52,83,72,104,96,104,96
20091227,"DET","TOR",70,30,15,4,33,23,10,16,24,50,29,13,4,44,32,14,6,30,22,29,41,60,69,74,95,102,95,102
20091227,"HOU","CLE",51,17,25,8,34,25,16,5,32,76,37,17,7,16,13,11,15,38,24,24,48,51,63,83,83,108,83,108
20091227,"IND","MIA",53,17,22,6,44,28,20,7,33,82,45,11,1,29,21,7,12,43,21,34,44,66,60,98,80,114,80,114
20091227,"SA","NY",67,37,14,4,12,9,15,11,31,61,32,16,2,25,18,12,5,27,21,20,50,47,70,68,95,88,95,88
20091228,"BOS","GS",61,35,19,5,21,14,26,10,34,74,36,13,4,29,19,18,14,29,35,22,58,57,76,80,99,103,99,103
20091228,"DEN","SAC",82,36,12,3,35,20,9,20,26,66,30,14,7,33,25,17,11,37,32,26,48,47,70,75,101,106,101,106
20091228,"LAL","PHO",75,34,17,6,22,17,11,13,30,55,31,33,12,27,20,12,10,33,23,25,50,56,77,89,103,118,103,118
20091228,"MIL","CHA",53,24,25,6,24,18,17,9,30,63,30,18,4,28,22,15,10,33,20,23,34,56,62,74,84,94,84,94
20091228,"OKC","NJ",64,36,12,0,40,33,13,13,30,66,33,9,1,25,20,15,8,25,32,27,61,55,84,76,105,89,105,89
20091228,"PHI","POR",68,42,10,3,16,11,12,8,31,68,30,15,5,26,18,7,15,21,22,25,43,49,77,73,104,93,104,93
20091228,"WAS","MEM",71,30,23,11,25,18,16,15,26,78,40,16,4,28,24,16,15,39,23,23,51,50,80,81,102,102,111,116
20091229,"CLE","ATL",60,33,17,5,19,14,20,10,33,55,25,15,6,26,16,17,5,25,23,26,56,51,75,74,95,84,95,84
20091229,"GS","LAL",68,40,15,6,28,20,16,6,32,65,34,22,8,36,32,13,12,30,35,29,60,53,86,88,118,124,118,124
20091229,"IND","CHI",66,28,24,9,18,12,11,8,23,62,32,10,6,24,22,21,7,40,15,34,53,57,74,87,95,104,95,104
20091229,"MIN","SA",79,32,12,4,25,23,14,13,33,62,29,24,12,31,23,14,13,36,24,29,52,66,73,89,99,117,99,117
20091229,"NO","HOU",70,37,14,5,16,11,10,9,33,53,25,23,12,28,22,12,9,29,23,31,51,61,82,74,100,108,100,108
20091229,"NY","DET",50,31,26,8,24,18,13,12,32,63,28,16,5,20,16,9,9,24,27,21,49,40,79,66,104,87,104,87
20091229,"OKC","WAS",61,33,18,10,19,14,14,7,37,74,29,18,8,20,16,10,13,24,30,25,53,55,76,76,110,98,110,98
20091230,"ATL","CLE",67,33,16,7,15,14,11,9,32,58,30,18,6,38,28,8,10,34,30,23,64,52,85,77,101,106,101,106
20091230,"BOS","PHO",62,29,21,6,30,22,15,13,25,54,31,25,9,32,27,15,12,30,20,30,49,61,73,90,98,116,98,116
20091230,"CHA","TOR",50,34,22,5,22,20,23,6,29,65,32,19,5,31,28,11,17,19,26,31,56,55,80,84,103,107,103,107
20091230,"LAC","POR",55,30,20,7,29,18,11,7,26,69,38,16,5,19,12,15,12,28,20,25,48,57,76,81,99,103,99,103
20091230,"MEM","IND",74,37,11,6,35,29,15,9,28,65,36,24,7,22,17,18,15,26,35,29,68,51,93,79,121,110,121,110
20091230,"MIA","NO",59,25,19,7,25,20,13,11,32,61,27,17,7,22,20,13,10,34,19,25,40,48,59,73,91,95,91,95
20091230,"MIL","ORL",75,29,22,9,9,7,15,18,21,56,33,21,10,26,21,14,7,34,25,21,49,41,74,79,92,117,92,117
20091230,"NY","NJ",59,29,24,8,16,13,16,8,37,77,41,7,2,27,16,10,12,31,28,27,53,60,72,85,95,104,95,104
20091230,"PHI","SAC",64,33,16,9,30,23,13,8,30,72,36,17,6,21,16,15,14,26,17,28,50,50,79,76,116,106,116,106
20091230,"UTA","MIN",76,35,16,7,22,16,12,14,28,65,36,13,5,26,16,16,8,30,27,24,46,47,79,69,107,103,107,103
20091231,"CHI","DET",62,31,7,2,35,30,24,13,36,70,29,18,5,18,14,14,14,19,25,19,44,39,69,56,98,87,98,87
20091231,"DAL","HOU",70,35,12,2,22,18,11,8,34,62,30,28,10,11,7,16,11,37,17,24,47,56,70,78,94,97,94,97
20091231,"MIA","SA",63,30,12,3,16,9,17,5,23,66,38,13,4,22,20,20,8,35,26,26,49,58,62,86,78,108,78,108
20091231,"PHI","LAC",69,28,16,4,22,20,14,11,24,59,31,16,10,19,12,20,9,34,31,26,51,49,65,78,88,104,88,104
20091231,"UTA","OKC",81,37,9,0,17,12,15,17,27,63,32,11,3,28,14,20,10,33,24,22,46,48,62,65,86,87,86,87
20100101,"NY","ATL",64,34,24,11,17,11,16,10,36,73,39,27,7,14,9,10,17,31,22,26,55,54,67,80,99,99,112,108
20100101,"ORL","MIN",43,21,37,15,23,19,12,9,29,68,29,18,8,16,12,19,17,30,24,26,51,45,73,71,106,94,106,94
20100101,"SAC","LAL",60,33,19,10,16,12,14,4,30,66,31,20,8,29,23,12,15,28,28,23,64,49,86,79,108,109,108,109
20100102,"CHA","MIA",50,26,17,9,31,28,13,4,28,54,25,24,11,16,14,15,11,26,17,30,49,46,73,72,107,97,107,97
20100102,"CLE","NJ",67,28,14,4,33,26,13,16,36,65,26,10,3,32,25,11,8,30,19,26,44,43,69,61,94,86,94,86
20100102,"DAL","SAC",65,33,9,3,28,24,18,4,32,74,31,18,6,13,11,18,13,29,25,27,55,48,77,67,99,91,99,91
20100102,"DEN","UTA",67,37,15,5,23,16,14,8,24,59,33,12,3,27,20,26,9,32,28,25,51,47,78,68,105,95,105,95
20100102,"GS","POR",67,31,12,3,24,18,18,11,25,59,31,15,5,34,28,15,13,30,41,31,56,55,73,78,89,105,89,105
20100102,"HOU","NO",52,27,20,8,21,17,19,8,31,71,35,14,3,24,20,7,10,27,26,24,50,46,77,71,95,99,95,99
20100102,"MEM","PHO",81,43,15,8,25,18,9,16,33,70,35,18,5,24,18,12,14,24,33,29,69,50,100,76,128,103,128,103
20100102,"MIN","IND",72,35,17,5,31,26,12,12,32,73,38,25,10,17,16,9,12,30,26,32,45,73,85,98,111,122,111,122
20100102,"OKC","MIL",70,34,14,2,31,23,15,10,39,89,38,17,4,19,15,9,19,35,20,23,49,48,73,71,88,88,97,103
20100102,"ORL","CHI",55,19,37,14,20,13,12,16,32,82,34,5,3,27,24,12,16,38,29,26,48,52,72,84,93,101,93,101
20100102,"SA","WAS",61,29,12,8,20,15,12,3,34,70,31,10,4,17,12,9,6,30,30,24,50,50,70,71,97,86,97,86
20100102,"TOR","BOS",56,27,15,8,25,18,16,5,23,54,30,16,6,31,25,16,8,28,27,29,48,58,67,78,96,103,96,103
20100103,"CHA","CLE",53,27,16,7,19,16,11,6,23,52,26,21,9,13,9,13,9,25,18,24,45,46,70,69,91,88,91,88
20100103,"DAL","LAL",69,29,21,5,28,23,10,17,23,58,38,24,14,16,13,12,6,38,13,30,39,64,63,103,96,131,96,131
20100103,"IND","NY",61,31,30,6,9,9,13,6,29,66,38,30,12,23,20,9,13,42,16,38,42,74,62,107,89,132,89,132
20100103,"PHI","DEN",61,35,19,5,29,23,14,9,26,65,38,14,4,29,17,20,11,33,27,36,59,60,84,76,108,105,108,105
20100103,"SA","TOR",67,29,13,4,27,16,11,11,32,69,32,8,1,27,24,13,8,38,19,27,34,48,55,67,86,91,86,91
20100104,"ATL","MIA",57,22,14,3,29,22,9,7,23,67,34,12,3,20,15,11,13,39,14,30,34,51,58,73,75,92,75,92
20100104,"NO","UTA",51,25,27,9,19,14,19,14,34,73,26,14,7,16,14,13,14,29,24,32,44,51,69,62,91,87,91,87
20100104,"OKC","CHI",67,32,15,8,12,10,23,13,35,90,32,9,3,16,12,16,25,27,23,28,47,52,79,66,98,85,98,85
20100104,"POR","LAC",61,33,16,6,16,11,14,8,21,58,33,13,8,19,15,20,10,28,21,20,45,45,74,78,95,105,95,105
20100105,"CHI","CHA",68,36,16,7,22,15,19,9,31,60,31,16,8,33,27,14,1,29,28,31,52,59,80,87,108,113,108,113
20100105,"DET","DAL",63,33,17,5,20,12,14,10,31,69,33,17,5,18,17,10,13,34,22,14,44,36,68,68,93,98,93,98
20100105,"GS","DEN",68,39,17,8,23,20,16,10,24,76,40,14,6,31,25,18,19,27,30,28,62,65,96,98,122,123,122,123
20100105,"HOU","LAL",54,27,23,4,20,13,17,8,28,69,34,10,2,18,14,20,13,37,15,22,33,41,55,59,79,88,79,88
20100105,"MEM","POR",67,35,12,6,34,21,11,14,23,61,35,17,6,22,17,9,10,27,24,25,57,58,87,79,109,105,109,105
20100105,"MIL","NJ",65,33,14,3,27,23,10,11,33,56,23,10,2,28,24,17,6,31,22,16,52,41,78,59,98,76,98,76
20100105,"ORL","IND",64,24,22,9,24,15,20,16,36,68,31,16,5,29,20,13,9,35,19,24,39,45,62,68,90,97,90,97
20100105,"PHO","SAC",61,30,21,7,36,32,18,11,30,76,38,18,4,27,21,15,16,33,34,25,63,49,88,81,113,109,113,109
20100105,"WAS","PHI",67,37,12,4,22,18,14,6,26,61,31,17,7,24,14,20,12,30,23,26,44,58,78,80,104,97,104,97
20100106,"BOS","MIA",50,29,17,7,41,33,25,5,37,79,34,19,6,27,20,11,17,27,30,35,57,54,75,78,101,101,112,106
20100106,"DET","SA",72,36,13,2,25,14,16,18,20,60,35,14,8,24,18,12,8,26,28,27,52,59,75,77,92,112,92,112
20100106,"GS","MIN",74,37,13,3,29,24,10,11,32,75,36,9,1,33,26,19,16,34,34,22,61,44,78,67,107,101,107,101
20100106,"HOU","PHO",63,32,33,11,15,13,18,18,29,54,30,25,13,23,19,17,7,32,33,36,60,53,86,85,110,118,110,118
20100106,"LAL","LAC",64,26,22,7,23,18,12,12,32,72,36,15,4,23,18,11,11,39,26,25,43,52,73,79,91,102,91,102
20100106,"MEM","UTA",68,28,11,4,37,26,20,13,27,62,37,19,9,22,16,13,5,30,28,28,48,60,71,91,94,117,94,117
20100106,"NJ","ATL",66,30,13,3,25,20,16,11,21,53,30,22,13,21,20,18,8,34,15,32,45,61,70,89,89,119,89,119
20100106,"NO","OKC",53,30,22,7,17,16,9,5,30,64,31,15,4,23,18,12,13,31,23,23,48,46,79,81,97,92,97,92
20100106,"TOR","ORL",51,30,20,9,24,21,16,2,33,43,22,31,9,38,32,14,10,25,23,27,58,49,86,68,108,103,108,103
20100106,"WAS","CLE",68,29,16,8,20,16,11,7,21,53,32,22,11,30,24,17,9,35,23,29,43,65,80,101,98,121,98,121
20100107,"CHA","NY",63,25,26,12,10,7,7,10,25,49,27,24,12,8,7,18,6,37,22,28,44,49,71,68,93,97,93,97
20100108,"BOS","ATL",52,22,24,9,20,14,15,9,27,61,30,16,8,13,9,15,10,29,17,19,45,39,60,68,85,93,85,93
20100108,"CHI","MIL",69,27,12,6,31,21,9,11,34,64,26,21,8,26,20,12,15,33,19,29,41,47,64,64,93,96,93,96
20100108,"CLE","DEN",53,26,22,9,29,18,19,10,35,61,28,17,7,30,22,12,8,25,24,30,49,48,73,69,97,99,97,99
20100108,"DAL","SA",74,37,15,7,20,17,8,12,27,61,33,15,7,21,16,12,5,27,26,26,51,54,70,80,112,103,112,103
20100108,"IND","MIN",60,24,32,16,17,13,12,7,29,67,34,11,5,45,33,18,12,44,26,26,62,61,81,92,109,116,109,116
20100108,"LAL","POR",67,30,28,11,10,5,8,17,21,54,30,15,5,39,32,8,9,33,24,30,43,55,71,81,98,107,98,107
20100108,"MIA","PHO",73,33,20,6,28,25,9,13,33,58,27,25,9,28,24,17,13,38,27,33,59,53,81,76,109,105,109,105
20100108,"NJ","NO",66,28,17,9,17,16,16,13,31,63,34,21,5,26,20,11,12,29,18,25,45,54,72,81,99,103,99,103
20100108,"ORL","WAS",57,29,27,7,30,18,12,13,29,65,28,15,6,34,30,16,15,40,29,29,56,51,77,71,97,104,97,104
20100108,"SAC","GS",61,31,23,6,25,21,17,13,34,68,35,11,3,33,29,12,4,35,32,28,61,46,86,76,101,108,101,108
20100108,"TOR","PHI",63,35,15,5,28,23,15,5,31,65,32,18,6,25,24,16,10,33,23,32,49,60,83,85,108,106,108,106
20100108,"UTA","MEM",72,28,11,5,25,18,15,13,29,56,27,14,3,36,28,17,9,31,14,33,40,49,67,71,89,91,89,91
20100109,"ATL","ORL",61,27,17,4,25,15,16,9,26,54,31,28,12,20,15,12,11,34,21,29,37,66,59,91,81,113,81,113
20100109,"DEN","SAC",61,29,22,8,23,18,14,14,25,62,30,16,8,24,18,16,11,27,26,19,54,43,76,73,100,102,100,102
20100109,"IND","OKC",65,26,26,10,25,20,17,12,31,61,32,13,6,37,26,19,8,39,21,24,47,53,74,87,102,108,102,108
20100109,"MEM","CHA",73,31,13,4,18,13,15,9,32,60,28,18,5,25,18,19,9,34,21,25,52,42,68,64,87,89,87,89
20100109,"MIN","CHI",69,31,17,6,24,16,14,8,30,69,36,14,7,22,17,18,7,39,32,28,46,52,64,79,96,110,96,110
20100109,"NY","HOU",55,32,20,7,15,11,15,5,27,66,37,19,5,19,16,11,13,27,32,21,57,51,79,78,96,105,96,105
20100109,"PHI","DET",59,33,9,6,28,20,18,8,32,70,31,17,5,20,17,12,12,22,26,10,56,30,76,59,104,94,104,94
20100109,"UTA","DAL",62,34,17,8,25,19,5,8,33,59,25,21,8,23,19,13,14,31,26,18,50,40,83,62,111,93,111,93
20100110,"BOS","TOR",53,29,26,11,34,23,14,14,27,62,31,19,8,27,21,15,11,27,29,26,59,50,93,80,114,107,114,107
20100110,"CLE","POR",54,30,20,7,30,25,7,11,31,54,33,20,5,20,13,9,7,25,34,29,64,49,82,78,106,94,106,94
20100110,"MIA","LAC",70,30,14,3,18,15,15,11,25,60,26,14,5,33,27,19,15,34,20,30,41,56,58,79,84,94,84,94
20100110,"MIL","LAL",72,25,19,6,13,9,10,8,35,66,26,14,6,30,25,13,9,52,8,24,28,39,46,65,77,95,77,95
20100110,"NJ","SA",67,29,14,3,21,18,6,7,28,67,32,12,4,25,21,10,9,39,22,20,47,49,65,77,85,97,85,97
20100110,"NO","WAS",57,29,23,13,28,18,10,6,23,59,38,16,6,21,16,19,7,33,28,31,60,49,80,82,115,110,115,110
20100111,"ATL","BOS",61,26,16,9,33,23,7,9,21,45,26,20,10,18,14,19,3,32,21,31,46,55,77,80,102,96,102,96
20100111,"CLE","GS",63,36,18,7,32,24,22,11,35,70,26,15,10,38,32,13,9,29,33,31,62,54,93,83,117,114,117,114
20100111,"DET","CHI",69,31,11,2,27,19,15,12,27,65,40,19,8,21,16,12,10,36,25,28,47,61,69,97,87,120,87,120
20100111,"MIA","UTA",56,23,25,10,16,13,18,14,30,62,35,15,9,24,21,9,3,32,22,24,47,58,71,90,89,118,89,118
20100111,"MIL","PHO",71,29,30,10,17,13,11,14,36,71,37,16,6,15,13,17,6,39,15,36,42,54,76,79,101,105,101,105
20100111,"MIN","DEN",74,31,18,3,28,23,18,21,28,54,28,28,10,28,19,19,11,35,15,20,50,58,70,85,94,105,94,105
20100111,"NO","PHI",73,29,18,8,12,10,12,19,32,64,25,15,8,27,22,12,9,34,12,27,43,48,74,75,92,96,92,96
20100111,"NY","OKC",61,28,28,6,19,14,20,16,30,71,37,17,4,24,20,14,13,34,24,34,47,63,62,84,88,106,88,106
20100111,"TOR","IND",61,26,20,6,43,31,15,12,38,56,26,31,11,27,20,16,10,38,30,22,65,52,84,78,101,105,101,105
20100112,"DET","WAS",66,28,16,10,17,13,10,13,29,59,25,18,9,19,13,11,10,28,21,27,48,38,67,64,99,90,99,90
20100112,"HOU","CHA",54,25,30,10,18,14,16,15,27,62,34,15,5,26,19,12,10,26,34,29,60,50,77,74,94,102,94,102
20100112,"LAC","MEM",59,38,19,4,21,14,13,10,22,72,34,9,4,31,24,16,15,27,37,26,65,52,90,79,102,104,102,104
20100112,"LAL","SA",71,32,7,2,16,15,14,9,28,66,40,16,7,11,4,12,7,33,23,27,41,53,63,75,85,105,85,105
20100112,"ORL","SAC",50,31,27,8,28,23,12,9,41,59,22,27,8,25,20,12,12,29,24,24,51,55,76,78,109,88,109,88
20100113,"BOS","NJ",64,37,17,6,30,19,14,14,33,60,24,9,2,43,33,15,9,27,38,22,71,35,90,64,111,87,111,87
20100113,"LAC","NO",72,34,14,1,32,23,10,17,29,60,36,27,9,12,9,6,9,29,25,28,48,50,70,78,94,108,94,108
20100113,"LAL","DAL",66,36,14,3,22,19,11,11,38,61,28,24,8,21,15,6,13,31,27,24,49,45,76,71,100,95,100,95
20100113,"MIA","GS",59,34,16,8,26,23,17,11,31,53,22,24,11,32,25,11,12,17,22,23,52,44,90,76,115,102,115,102
20100113,"MIL","POR",57,27,29,12,25,18,13,13,23,54,36,19,8,31,24,11,5,26,16,31,46,66,71,97,108,120,108,120
20100113,"MIN","HOU",92,36,19,7,26,21,22,19,46,82,37,24,8,34,22,16,17,41,13,30,44,53,61,69,89,89,114,120
20100113,"NY","PHI",61,31,19,5,23,16,9,10,27,68,31,18,6,16,12,13,18,36,30,26,47,48,68,68,93,92,93,92
20100113,"ORL","DEN",47,22,31,12,23,17,19,10,26,56,33,21,10,26,19,14,4,32,25,25,53,50,72,85,97,115,97,115
20100113,"PHO","IND",79,34,17,7,31,25,6,11,33,57,25,29,12,42,36,12,11,43,35,24,68,52,91,91,114,122,114,122
20100113,"SA","OKC",73,36,22,7,24,16,14,18,32,84,39,5,2,27,24,17,13,32,35,18,63,51,76,77,99,99,109,108
20100113,"WAS","ATL",69,23,12,6,21,18,13,16,32,64,31,21,6,20,14,8,15,34,13,17,33,45,62,66,82,94,82,94
20100114,"CHI","BOS",78,36,6,2,25,18,12,15,35,54,28,17,4,28,15,18,9,30,29,18,47,39,70,63,96,83,96,83
20100114,"CLE","UTA",49,22,19,9,35,25,23,7,32,60,26,19,6,38,27,14,10,28,26,19,47,40,60,55,96,97,96,97
20100115,"IND","NJ",58,30,23,13,26,22,15,4,38,67,29,14,5,39,32,8,8,31,31,28,72,52,96,76,121,105,121,105
20100115,"LAC","LAL",57,26,20,5,25,19,19,7,31,60,31,22,10,41,34,7,7,33,25,28,50,53,67,89,86,126,86,126
20100115,"MIA","HOU",70,39,14,6,23,19,9,9,28,55,26,21,11,25,21,17,8,28,27,29,62,53,91,77,115,106,115,106
20100115,"MIL","GS",62,32,21,6,39,31,14,11,40,67,35,18,5,27,19,14,7,35,21,23,48,56,84,79,113,104,113,104
20100115,"MIN","MEM",78,38,12,5,24,19,12,13,24,71,44,23,11,16,14,9,11,34,30,35,59,66,81,106,110,135,110,135
20100115,"NO","DET",57,31,22,7,25,21,13,2,32,63,29,17,7,40,31,15,10,36,16,31,44,55,69,76,96,96,104,110
20100115,"OKC","DAL",64,28,17,6,29,24,18,11,34,56,27,14,4,39,33,14,6,28,28,19,55,48,71,74,98,99,98,99
20100115,"ORL","POR",43,28,30,7,20,10,12,6,32,66,30,21,11,10,9,9,8,34,14,24,32,52,59,77,87,102,87,102
20100115,"PHO","ATL",73,36,13,2,32,23,8,14,27,67,32,23,5,28,23,13,20,30,25,17,55,50,75,78,101,102,101,102
20100115,"SA","CHA",55,26,25,5,13,9,14,10,31,62,29,14,6,21,16,11,10,34,24,22,42,38,57,64,76,92,76,92
