"DATE","AWAY_NAME","HOME_NAME","AWAY_2PA","AWAY_2PM","AWAY_3PA","AWAY_3PM","AWAY_FTA","AWAY_FTM","AWAY_TO","AWAY_ORB","AWAY_DRB","HOME_2PA","HOME_2PM","HOME_3PA","HOME_3PM","HOME_FTA","HOME_FTM","HOME_TO","HOME_ORB","HOME_DRB","AWAY_PTS_Q1","HOME_PTS_Q1","AWAY_PTS_Q2","HOME_PTS_Q2","AWAY_PTS_Q3","HOME_PTS_Q3","AWAY_PTS_Q4","HOME_PTS_Q4","AWAY_PTS_FINAL","HOME_PTS_FINAL"
20081220,"MIA","NJ",61,33,15,6,30,22,14,11,24,55,30,19,5,31,28,17,13,27,27,29,62,56,80,77,106,103,106,103
20081220,"SAC","NO",49,24,21,9,17,15,18,7,34,62,31,17,5,28,22,8,9,27,21,29,46,46,63,72,90,99,90,99
20081220,"TOR","SA",76,36,12,4,15,13,4,8,30,51,26,35,16,13,7,10,12,36,25,20,48,56,73,84,97,107,97,107
20081220,"UTA","CHI",68,36,11,2,22,20,20,12,21,73,34,16,7,24,17,17,17,25,29,27,52,51,79,78,98,106,98,106
20081221,"CLE","OKC",59,33,17,9,15,9,12,7,25,64,28,15,7,19,14,16,14,27,27,25,52,47,82,72,102,91,102,91
20081221,"DAL","WAS",57,35,30,5,14,12,13,17,29,65,25,11,5,25,21,16,14,27,22,21,42,44,70,68,97,86,97,86
20081221,"DET","ATL",65,32,10,3,7,5,10,8,31,56,23,18,8,22,15,12,13,32,25,22,41,52,63,69,78,85,78,85
20081221,"NY","BOS",50,23,33,13,26,20,12,4,19,56,40,20,10,24,14,23,9,38,21,40,58,66,87,98,105,124,105,124
20081222,"GS","ORL",77,24,14,5,28,18,16,18,34,54,25,31,16,24,15,13,11,44,16,25,45,53,66,87,81,113,81,113
20081222,"HOU","NJ",55,34,19,9,26,19,14,7,32,77,33,10,3,22,16,9,15,24,29,13,61,40,86,65,114,91,114,91
20081222,"LAL","MEM",59,34,15,6,27,19,13,9,28,56,26,21,9,20,17,17,12,24,25,25,49,57,77,80,105,96,105,96
20081222,"POR","DEN",61,25,18,8,19,15,13,9,23,61,30,11,3,39,28,14,12,31,27,29,47,53,75,78,89,97,89,97
20081222,"SAC","SA",63,26,15,5,22,18,17,11,27,56,30,15,7,24,20,16,7,35,22,33,45,62,61,80,85,101,85,101
20081222,"TOR","LAC",61,29,19,7,24,18,13,10,38,58,18,18,7,23,18,17,9,29,25,18,51,32,69,60,97,75,97,75
20081223,"CHI","DET",57,30,19,6,24,20,16,11,35,72,31,13,5,36,27,9,16,28,19,32,45,58,69,80,98,104,98,104
20081223,"DEN","POR",51,24,19,6,32,26,15,13,23,46,25,28,9,27,24,15,13,28,25,25,42,47,66,67,92,101,92,101
20081223,"GS","MIA",74,28,15,5,19,17,17,16,25,59,32,15,6,25,14,21,9,39,24,21,41,47,56,67,88,96,88,96
20081223,"HOU","CLE",48,21,24,10,21,18,17,6,26,56,30,22,8,17,15,14,9,32,23,26,47,47,66,73,90,99,90,99
20081223,"LAL","NO",60,27,15,6,32,28,12,11,28,49,23,28,9,22,14,16,13,25,24,20,56,37,80,64,100,87,100,87
20081223,"MEM","DAL",68,27,13,4,22,16,12,10,28,63,34,19,7,14,11,16,11,38,12,22,32,42,60,70,82,100,82,100
20081223,"MIN","SA",60,28,15,4,32,25,13,6,32,65,33,13,5,24,18,8,5,30,21,30,40,48,67,83,93,99,93,99
20081223,"NJ","IND",58,28,17,8,33,28,14,8,31,69,32,18,11,13,10,11,10,27,30,30,56,57,83,81,108,107,108,107
20081223,"OKC","ATL",79,29,12,5,21,15,12,19,33,60,30,19,7,26,18,9,11,29,24,23,43,45,68,69,88,99,88,99
20081223,"PHI","BOS",66,37,11,0,27,17,22,8,30,67,30,14,7,34,29,15,13,27,25,29,44,58,66,78,91,110,91,110
20081223,"UTA","MIL",65,27,14,3,27,23,24,13,36,69,32,16,1,33,27,12,15,28,18,26,38,50,64,69,86,94,86,94
20081223,"WAS","CHA",69,23,18,5,12,11,9,12,29,59,27,13,3,28,17,18,12,40,18,26,36,36,53,55,72,80,72,80
20081225,"BOS","LAL",55,31,22,5,8,6,18,7,33,58,28,20,8,15,12,11,7,28,24,23,45,51,67,71,83,92,83,92
20081225,"DAL","POR",61,33,21,7,18,15,13,16,26,56,29,12,5,32,21,14,9,23,33,29,59,55,77,80,102,94,102,94
20081225,"NO","ORL",68,24,16,4,10,8,12,12,32,46,17,28,13,22,15,14,12,36,14,29,31,61,55,74,68,88,68,88
20081225,"SA","PHO",74,32,17,6,14,9,6,7,36,64,31,11,3,27,19,14,8,42,18,27,39,45,71,76,91,90,91,90
20081225,"WAS","CLE",62,29,25,9,7,4,16,11,30,43,19,31,12,26,19,17,10,31,25,22,47,49,71,68,89,93,89,93
20081226,"BOS","GS",58,27,12,6,25,17,23,12,27,45,23,27,10,27,23,21,11,24,29,19,51,39,72,64,89,99,89,99
20081226,"CHA","NJ",56,29,14,6,26,19,17,7,35,62,23,18,9,21,14,10,10,27,23,21,50,41,73,65,95,87,95,87
20081226,"CHI","MIA",68,25,16,6,13,9,16,13,34,67,30,18,6,18,12,11,10,40,21,18,45,40,64,64,77,90,77,90
20081226,"DAL","UTA",57,26,24,7,17,15,15,12,27,69,34,11,2,27,23,14,12,29,24,25,44,53,64,76,88,97,88,97
20081226,"HOU","NO",53,21,19,5,27,22,13,9,30,60,30,14,3,24,19,13,11,36,18,23,44,46,64,66,79,88,79,88
20081226,"IND","MEM",58,37,22,6,18,13,16,12,28,65,39,13,2,40,24,10,12,26,36,23,68,59,87,86,105,108,105,108
20081226,"MIN","NY",50,25,24,13,37,31,14,4,32,60,24,30,11,34,26,16,18,30,25,30,63,55,94,75,120,107,120,107
20081226,"OKC","DET",73,35,9,2,19,12,15,11,35,77,37,10,2,12,10,12,10,31,17,19,44,46,63,66,88,90,88,90
20081226,"PHI","DEN",67,34,12,5,30,18,16,8,26,45,18,31,15,25,24,24,12,29,21,21,52,49,79,68,101,105,101,105
20081226,"TOR","SAC",58,34,11,4,36,27,16,12,27,60,28,20,8,26,21,12,16,18,30,26,51,56,85,82,107,101,107,101
20081227,"CHI","ATL",59,31,20,12,26,19,11,8,20,69,40,19,9,26,22,8,13,25,35,32,63,68,95,98,117,129,117,129
20081227,"DET","MIL",63,31,16,3,20,16,14,15,38,67,23,12,1,33,27,11,15,29,27,21,46,44,73,55,87,76,87,76
20081227,"MEM","SA",74,36,14,5,23,16,16,12,38,69,34,20,7,21,17,8,5,31,18,23,49,42,66,66,90,90,103,106
20081227,"NJ","CHA",55,28,23,10,33,28,13,7,29,63,32,16,6,29,21,18,13,29,22,26,47,47,72,66,96,96,114,103
20081227,"OKC","WAS",65,32,12,5,19,16,20,11,31,85,42,15,3,16,11,11,21,26,31,33,54,56,76,76,95,104,95,104
20081227,"ORL","MIN",56,31,24,12,25,20,15,8,34,72,27,13,8,28,16,17,15,25,31,22,53,55,79,74,118,94,118,94
20081227,"TOR","POR",59,28,19,7,12,12,13,12,24,56,33,23,7,19,15,8,12,28,28,26,57,49,67,69,89,102,89,102
20081227,"UTA","HOU",87,44,13,5,18,12,9,11,29,69,26,28,12,38,32,19,15,41,24,34,43,56,70,80,96,96,115,120
20081228,"BOS","SAC",61,35,18,6,27,20,14,11,42,50,15,18,4,27,21,18,6,25,23,17,59,34,84,48,108,63,108,63
20081228,"DAL","LAC",62,26,22,9,21,19,12,14,39,68,29,11,1,24,15,7,10,28,24,13,45,34,76,61,98,76,98,76
20081228,"DEN","NY",65,39,14,6,30,21,15,11,37,50,26,35,12,31,22,11,11,25,27,27,66,56,93,89,117,110,117,110
20081228,"GS","LAL",63,31,18,9,33,24,17,9,24,69,37,22,10,32,26,16,16,31,27,34,58,65,85,102,113,130,113,130
20081228,"MIA","CLE",67,32,14,3,20,13,16,11,32,56,24,20,7,35,24,17,12,34,22,22,42,44,67,58,86,93,86,93
20081228,"NO","IND",67,31,17,8,26,19,9,8,29,66,30,12,9,22,16,17,8,38,27,29,49,56,76,75,105,103,105,103
20081229,"CHI","NJ",56,27,24,11,19,13,10,7,36,61,29,19,3,26,20,10,8,33,32,20,54,49,70,72,100,87,100,87
20081229,"DEN","ATL",62,30,15,5,23,16,7,9,18,55,26,23,12,25,21,13,15,29,24,29,53,54,71,78,91,109,91,109
20081229,"MEM","MIN",71,32,13,4,29,22,14,10,31,64,38,15,1,37,29,16,11,36,19,24,39,32,65,61,89,89,98,108
20081229,"ORL","DET",50,20,27,11,14,9,9,9,27,65,27,11,5,29,19,4,11,32,19,24,43,52,66,70,82,88,82,88
20081229,"PHI","UTA",69,37,9,1,25,18,15,12,26,64,34,18,8,23,20,14,12,30,20,24,43,51,64,79,95,112,95,112
20081229,"PHO","OKC",63,35,21,7,24,19,14,14,23,57,33,15,5,31,21,15,7,28,34,34,60,55,92,87,110,102,110,102
20081229,"TOR","GS",67,31,26,10,25,19,13,20,29,52,26,24,12,33,29,12,6,31,29,28,52,60,79,86,111,117,111,117
20081229,"WAS","HOU",67,35,11,1,19,16,10,6,36,59,25,21,7,19,16,12,8,31,21,22,45,36,72,62,89,87,89,87
20081230,"ATL","IND",59,32,23,6,37,28,10,12,36,66,30,21,7,29,23,10,11,30,26,25,50,46,85,83,110,104,110,104
20081230,"BOS","POR",53,24,14,3,31,29,13,5,24,58,27,15,6,25,19,15,13,31,23,13,45,40,64,64,86,91,86,91
20081230,"CLE","MIA",41,22,30,11,25,18,13,8,25,58,23,18,11,32,25,13,10,32,19,26,34,50,67,74,95,104,95,104
20081230,"LAC","SAC",69,25,15,5,27,25,13,16,30,73,28,11,4,31,24,16,18,34,12,27,41,49,73,72,90,92,90,92
20081230,"MIL","SA",68,36,12,5,16,13,11,10,33,59,26,16,10,23,16,12,3,26,31,26,51,49,80,74,100,98,100,98
20081230,"MIN","DAL",67,31,14,9,13,11,14,11,30,61,30,24,10,24,17,8,17,25,27,20,62,40,84,73,100,107,100,107
20081230,"NY","CHA",64,29,21,7,16,14,19,13,30,56,29,26,6,19,13,19,11,33,36,25,56,48,74,68,93,89,93,89
20081230,"PHO","MEM",59,30,16,5,34,26,18,11,39,60,25,15,4,35,27,13,6,28,21,27,46,49,70,78,101,89,101,89
20081230,"WAS","NO",70,35,9,1,18,12,9,9,28,44,23,28,10,26,21,8,8,32,17,25,46,46,63,68,85,97,85,97
20081231,"DEN","TOR",64,34,18,8,28,22,10,11,30,57,28,24,10,24,21,12,10,32,29,31,53,50,85,77,114,107,114,107
20081231,"GS","OKC",55,26,21,9,26,21,20,9,26,77,38,8,3,27,22,16,14,31,28,22,55,51,70,78,100,107,100,107
20081231,"MIL","HOU",53,26,18,6,14,11,17,5,29,54,26,19,4,29,21,12,7,33,22,27,36,47,60,65,81,85,81,85
20081231,"NJ","DET",58,25,17,3,21,16,10,10,26,58,30,12,3,22,14,18,10,32,18,22,29,40,52,62,75,83,75,83
20081231,"ORL","CHI",57,32,30,11,21,16,12,14,34,66,28,15,6,24,20,14,7,31,33,17,65,38,88,60,113,94,113,94
20081231,"PHI","LAC",71,36,9,1,32,25,12,11,26,61,28,18,4,27,24,18,17,24,26,27,50,47,69,65,100,92,100,92
20090102,"ATL","NJ",60,27,21,9,20,10,17,7,35,62,21,30,14,12,9,20,15,37,21,16,49,29,69,61,85,85,91,93
20090102,"CHA","MIL",59,25,18,4,17,13,25,16,26,58,28,18,8,29,23,13,12,32,25,29,44,56,57,76,75,103,75,103
20090102,"CHI","CLE",64,25,18,5,33,27,16,14,28,64,33,15,7,40,30,15,14,37,17,32,47,61,72,89,92,117,92,117
20090102,"DEN","OKC",55,31,20,10,39,30,14,9,26,64,37,13,8,26,22,16,7,23,32,26,53,64,89,96,122,120,122,120
20090102,"GS","MIN",60,31,20,7,34,25,16,10,29,78,38,13,3,39,30,15,17,33,26,32,57,58,84,91,108,115,108,115
20090102,"HOU","TOR",55,21,27,7,14,10,22,13,33,74,36,9,4,17,10,14,12,28,14,25,38,48,49,68,73,94,73,94
20090102,"IND","NY",61,28,22,9,26,22,19,9,36,64,30,24,8,26,19,21,12,34,27,23,53,44,83,77,105,103,105,103
20090102,"LAC","PHO",67,29,17,6,31,22,12,17,27,62,34,12,7,29,17,15,9,28,15,33,49,62,72,83,98,106,98,106
20090102,"MIA","ORL",63,29,16,3,10,9,12,7,34,49,21,27,8,30,20,15,17,37,21,24,44,45,65,67,76,86,76,86
20090102,"NO","POR",59,31,17,8,7,6,13,9,25,56,25,17,4,18,15,14,11,19,21,16,45,43,61,61,92,77,92,77
20090102,"PHI","DAL",64,30,14,5,16,11,14,8,31,57,28,22,8,18,16,11,8,32,20,16,44,40,66,64,86,96,86,96
20090102,"SA","MEM",49,28,22,6,21,17,14,5,31,64,29,14,2,21,16,17,13,25,28,20,44,40,67,56,91,80,91,80
20090102,"SAC","DET",69,25,14,3,34,33,17,19,30,77,40,5,0,24,18,15,10,35,18,29,44,45,66,73,92,98,92,98
20090102,"UTA","LAL",78,37,14,2,25,20,14,19,32,68,36,17,3,42,32,10,12,34,20,37,43,57,66,81,100,113,100,113
20090102,"WAS","BOS",69,29,12,2,28,19,8,14,21,54,29,20,12,18,14,18,11,36,14,28,34,58,55,86,83,108,83,108
20090103,"HOU","ATL",56,28,21,9,20,17,15,12,26,63,39,10,4,14,13,12,4,25,27,22,46,54,77,79,100,103,100,103
20090103,"MIL","CHA",57,31,11,3,29,21,17,9,26,52,26,18,7,33,29,16,6,26,22,21,42,51,63,76,92,102,92,102
20090103,"MIN","CHI",71,32,18,5,27,23,17,17,34,67,27,22,8,19,14,13,11,30,18,17,45,38,72,65,102,92,102,92
20090103,"NJ","MIA",68,28,20,7,23,19,16,14,33,53,22,23,9,39,30,12,10,35,27,14,46,38,63,61,85,85,96,101
20090103,"NO","DEN",52,30,22,7,24,19,19,8,26,57,30,15,6,38,27,12,8,25,23,28,40,58,71,83,100,105,100,105
20090103,"PHI","SA",67,39,12,4,19,16,9,11,29,53,27,26,15,14,9,13,10,22,19,40,50,66,81,84,106,108,106,108
20090103,"SAC","IND",60,26,25,14,29,23,13,9,27,68,37,18,6,35,30,15,13,33,37,33,67,68,89,89,117,122,117,122
20090104,"BOS","NY",55,26,25,6,19,18,14,12,33,60,25,22,9,28,23,10,12,34,24,25,53,50,68,78,88,100,88,100
20090104,"CLE","WAS",45,21,26,7,23,14,17,9,26,68,30,10,2,19,14,19,19,33,23,26,43,47,54,68,77,80,77,80
20090104,"DAL","MEM",58,27,18,5,17,13,12,10,24,67,32,15,7,18,17,9,12,31,25,35,45,50,68,76,82,102,82,102
20090104,"DET","LAC",72,30,17,5,16,13,8,15,32,60,24,8,4,36,27,11,6,35,23,22,52,54,67,66,88,87,88,87
20090104,"ORL","TOR",42,20,34,15,24,17,12,8,23,64,38,12,3,24,23,10,5,34,22,34,49,56,78,77,102,108,102,108
20090104,"POR","LAL",54,23,28,9,22,13,13,15,25,47,25,20,8,33,26,14,7,34,25,19,50,51,66,81,86,100,86,100
20090105,"GS","UTA",60,31,20,9,33,25,15,9,29,75,40,13,3,39,30,10,17,32,29,28,59,65,91,94,114,119,114,119
20090105,"IND","DEN",70,31,24,10,29,23,9,7,29,62,40,24,10,35,25,15,8,41,28,40,70,74,92,97,115,135,115,135
20090105,"SA","MIA",53,25,22,10,15,11,12,7,34,65,30,16,6,8,6,12,7,33,21,15,39,39,65,60,91,84,91,84
20090105,"SAC","NJ",64,30,19,5,19,15,8,9,29,53,24,20,10,35,20,16,14,39,18,23,55,43,74,72,90,98,90,98
20090105,"TOR","MIL",58,33,14,6,19,13,16,5,27,53,27,26,11,24,20,11,10,27,27,19,48,45,71,74,97,107,97,107
20090106,"BOS","CHA",65,33,23,6,30,22,18,17,27,63,31,16,7,34,31,17,8,31,23,28,47,53,72,72,97,97,106,114
20090106,"HOU","PHI",61,29,19,5,32,23,15,17,24,64,38,9,3,35,19,15,13,28,27,24,55,53,71,79,96,104,96,104
20090106,"LAC","DAL",57,25,17,7,40,31,18,15,32,59,33,28,8,19,17,9,8,29,24,37,54,64,84,87,102,107,102,107
20090106,"MIN","MEM",52,27,22,8,20,16,19,12,26,64,30,13,2,25,21,16,13,24,31,23,45,39,72,68,94,87,94,87
20090106,"NO","LAL",63,34,14,5,37,33,12,7,37,52,20,34,16,22,17,12,12,27,32,26,61,56,89,92,116,105,116,105
20090106,"NY","OKC",54,24,34,11,19,18,15,10,25,58,34,16,5,31,24,19,9,37,23,35,50,63,79,91,99,107,99,107
20090106,"SAC","CHI",58,33,13,3,24,19,20,5,30,72,30,11,2,36,33,16,17,25,23,22,42,49,67,75,94,99,94,99
20090106,"WAS","ORL",75,31,11,3,12,9,15,8,31,49,21,26,10,20,17,15,9,40,24,30,30,46,63,70,80,89,80,89
20090107,"CHA","CLE",59,26,15,3,24,20,16,9,24,61,38,14,7,19,14,17,9,32,12,29,42,60,56,84,81,111,81,111
20090107,"DET","POR",65,34,7,2,16,9,14,11,29,58,26,8,6,22,14,9,5,23,26,20,49,42,68,65,83,84,83,84
20090107,"HOU","BOS",53,26,19,9,15,10,14,8,28,55,24,15,6,23,19,11,9,23,22,31,52,49,71,74,89,85,89,85
20090107,"IND","PHO",63,36,30,10,15,11,16,7,33,67,30,20,7,39,29,19,18,32,28,21,61,57,95,86,113,110,113,110
20090107,"LAL","GS",72,36,19,5,29,27,16,15,36,77,40,16,5,17,11,17,10,33,28,20,56,51,77,80,114,106,114,106
20090107,"MEM","NJ",59,31,15,4,22,15,18,8,25,52,32,16,5,23,21,18,3,34,18,32,42,55,71,81,89,100,89,100
20090107,"MIA","DEN",63,32,16,6,16,15,15,5,29,49,24,21,10,40,30,16,9,32,21,27,48,59,72,83,97,108,97,108
20090107,"NO","UTA",50,24,23,8,21,18,11,2,24,66,35,11,5,44,31,11,15,40,33,29,46,58,64,84,90,116,90,116
20090107,"OKC","MIN",77,32,11,3,16,14,16,7,31,64,36,28,12,31,21,13,18,39,24,42,43,72,66,98,87,129,87,129
20090107,"ORL","ATL",54,28,18,8,36,26,18,8,35,63,32,21,8,25,14,13,9,30,29,24,60,45,86,70,106,102,106,102
20090107,"PHI","MIL",53,27,15,8,39,32,16,9,26,66,33,19,7,23,18,14,14,23,30,25,55,59,79,85,110,105,110,105
20090107,"TOR","WAS",53,29,15,8,20,17,20,7,32,66,34,18,5,18,10,12,10,18,27,16,50,38,73,60,99,93,99,93
20090108,"LAC","SA",66,29,13,6,12,8,15,11,23,57,33,29,11,8,7,11,8,31,22,16,44,43,69,75,84,106,84,106
20090108,"NY","DAL",58,27,31,10,13,10,19,12,32,54,28,27,10,19,13,17,11,32,29,27,59,54,78,80,94,99,94,99
20090109,"ATL","ORL",60,20,20,8,33,23,10,10,28,54,24,28,16,32,25,11,14,40,18,41,33,71,60,103,87,121,87,121
20090109,"BOS","CLE",61,28,19,5,17,12,16,15,27,49,25,16,8,33,24,12,4,26,23,33,40,49,60,72,83,98,83,98
20090109,"CHA","PHI",56,30,16,5,18,12,17,13,24,69,34,8,3,20,16,13,15,23,27,24,45,43,65,74,87,93,87,93
20090109,"DAL","PHO",65,28,20,9,20,17,11,15,17,73,47,10,5,22,19,11,11,32,31,29,58,64,77,104,100,128,100,128
20090109,"DET","DEN",53,27,20,4,40,27,10,14,32,59,28,13,2,34,28,10,7,31,17,25,38,48,61,67,93,90,93,90
20090109,"HOU","OKC",54,29,20,5,31,25,16,5,26,73,35,8,4,16,14,22,12,32,24,24,53,40,77,72,98,96,98,96
20090109,"IND","LAL",53,30,31,11,30,26,13,11,23,62,39,16,5,37,28,13,8,26,36,41,66,68,84,96,119,121,119,121
20090109,"LAC","NO",50,26,20,7,12,7,18,6,29,57,29,21,11,22,16,8,9,29,23,32,49,62,67,87,80,107,80,107
20090109,"MEM","TOR",63,28,10,3,25,17,15,8,25,62,36,10,4,24,19,13,7,31,19,23,44,47,61,72,82,103,82,103
20090109,"MIA","SAC",71,33,18,7,43,32,15,13,36,67,29,22,8,41,33,20,10,36,25,30,58,62,74,82,104,104,119,115
20090109,"NJ","MIL",42,22,30,16,15,10,18,9,26,56,29,23,10,21,16,11,13,23,28,28,49,61,75,79,102,104,102,104
20090109,"WAS","CHI",63,31,13,4,16,12,14,7,30,59,29,19,9,15,13,14,9,32,16,30,34,52,57,71,86,98,86,98
20090110,"CHA","WAS",49,26,20,9,16,13,15,8,20,62,33,3,1,28,20,16,9,23,23,31,45,49,69,70,92,89,92,89
20090110,"DET","UTA",67,26,11,2,30,24,9,13,24,60,33,11,5,24,18,10,5,32,21,32,47,57,64,79,82,99,82,99
20090110,"GS","POR",59,32,16,6,22,18,17,9,23,68,36,17,5,31,26,12,17,22,25,16,49,55,70,83,100,113,100,113
20090110,"MIL","MIN",61,34,15,6,22,18,12,6,30,57,22,22,13,30,23,14,11,27,28,19,60,51,83,78,104,106,104,106
20090110,"NY","HOU",53,21,29,8,13,10,11,6,32,57,27,28,9,18,15,13,13,47,24,26,45,46,59,77,76,96,76,96
20090110,"OKC","CHI",88,39,10,1,34,28,19,22,37,78,35,14,5,18,13,16,11,26,31,29,54,51,76,74,94,94,109,98
20090111,"BOS","TOR",58,22,20,10,26,20,14,10,33,57,22,17,6,31,26,14,11,33,32,20,54,41,75,55,94,88,94,88
20090111,"DAL","SAC",66,36,20,3,15,14,14,11,29,65,33,16,8,17,12,15,6,34,27,29,55,49,78,77,95,102,95,102
20090111,"IND","GS",71,33,22,8,32,27,11,11,32,58,29,23,10,39,32,15,10,36,32,23,61,55,85,86,117,120,117,120
20090111,"MIA","LAL",70,34,23,9,14,10,10,9,29,66,28,17,9,31,25,17,17,36,21,26,51,50,73,77,105,108,105,108
20090111,"ORL","SA",52,22,22,14,22,19,13,6,27,64,36,13,3,17,17,11,6,32,34,28,55,50,74,72,105,98,105,98
20090111,"PHI","ATL",60,32,15,9,21,18,21,11,28,48,25,22,8,27,20,16,5,19,30,30,59,52,83,78,109,94,109,94
20090111,"PHO","LAC",65,33,21,6,28,25,15,13,28,67,31,19,6,28,23,18,12,30,31,25,59,53,86,73,109,103,109,103
20090112,"IND","UTA",62,29,22,13,19,16,19,9,31,67,31,18,8,37,34,8,9,31,32,36,63,70,87,96,113,120,113,120
20090112,"MIL","WAS",62,33,18,5,18,16,13,13,23,67,29,13,6,17,15,13,17,25,25,19,41,52,69,74,97,91,97,91
20090112,"NY","NO",64,31,25,8,22,15,8,13,32,63,26,23,7,24,22,11,19,33,23,23,47,40,69,63,101,95,101,95
20090112,"OKC","NJ",72,33,10,3,29,24,23,11,37,72,33,26,6,22,19,14,18,31,25,25,51,44,65,67,88,88,99,103
20090112,"POR","CHI",50,23,23,11,34,30,17,11,31,63,31,13,2,34,27,14,12,26,21,28,49,45,77,66,109,95,109,95
20090112,"TOR","BOS",60,30,22,9,26,22,11,6,31,64,32,24,10,26,21,12,13,33,23,19,54,45,78,74,93,93,109,115
20090113,"ATL","PHO",74,33,15,4,32,24,8,18,27,53,27,21,11,25,20,16,7,36,16,31,46,50,75,81,102,107,102,107
20090113,"CHA","DET",69,30,6,2,19,14,11,10,34,59,26,15,5,16,11,13,8,33,25,27,41,48,62,68,80,78,80,78
20090113,"CLE","MEM",47,24,21,12,28,18,14,5,34,61,28,8,1,38,28,12,8,29,26,20,47,44,76,66,102,87,102,87
20090113,"DAL","DEN",62,28,23,7,24,20,17,14,33,63,29,15,4,38,29,17,12,32,26,33,47,60,72,78,97,99,97,99
20090113,"LAL","HOU",70,36,11,5,24,18,7,9,25,69,38,14,6,8,6,12,9,30,25,26,54,54,78,82,105,100,105,100
20090113,"MIA","MIN",60,30,12,3,38,30,13,12,28,55,27,27,11,13,9,16,13,28,20,21,46,52,73,76,99,96,99,96
20090113,"ORL","SAC",44,26,37,23,23,18,14,5,34,64,29,18,8,31,25,12,9,23,41,29,75,56,107,85,139,107,139,107
20090114,"ATL","LAC",56,29,17,7,24,18,9,6,29,59,28,14,3,21,15,18,12,34,15,12,43,31,66,58,97,80,97,80
20090114,"CHI","TOR",57,31,25,9,15,13,13,12,29,61,30,13,5,26,23,10,5,26,27,18,47,48,68,71,102,98,102,98
20090114,"DET","IND",75,34,25,9,19,11,9,11,37,72,30,16,8,34,26,10,10,40,29,31,48,53,74,74,93,93,106,110
20090114,"LAL","SA",67,38,16,9,11,8,11,8,24,57,34,20,10,21,14,12,7,24,29,30,61,63,87,95,111,112,111,112
20090114,"MIA","MIL",64,30,15,8,24,18,13,13,21,73,40,14,3,14,10,11,16,23,28,24,55,55,80,73,102,99,102,99
20090114,"NJ","BOS",57,21,10,5,37,29,20,11,21,56,32,22,12,22,18,17,10,35,23,30,41,51,60,88,86,118,86,118
20090114,"NO","DAL",69,36,16,6,17,14,7,9,26,51,28,23,9,14,14,14,6,32,26,30,51,56,79,79,104,97,104,97
20090114,"POR","PHI",58,25,13,3,26,20,19,15,25,53,24,23,11,21,19,9,10,23,15,31,33,55,59,69,79,100,79,100
20090114,"SAC","GS",85,35,25,10,36,35,16,20,45,100,45,15,6,41,25,11,21,39,31,20,57,48,85,77,105,105,135,133
20090114,"UTA","OKC",69,31,14,4,27,19,9,7,19,65,36,6,3,38,33,19,9,39,22,27,48,50,71,86,93,114,93,114
20090114,"WAS","NY",63,36,14,10,23,20,14,12,17,54,29,26,14,32,28,11,19,14,30,36,66,67,87,94,122,128,122,128
20090115,"CLE","CHI",53,23,26,10,25,17,16,8,36,72,31,13,7,26,19,14,10,33,28,20,48,46,71,71,87,87,93,102
20090115,"PHO","DEN",61,32,27,7,31,28,23,11,36,70,35,24,6,43,31,17,15,33,35,26,62,56,82,82,103,103,113,119
20090115,"POR","NJ",63,32,14,5,33,26,8,12,33,53,30,23,9,17,12,10,6,28,27,29,46,50,68,71,105,99,105,99
20090116,"ATL","GS",62,32,29,9,31,23,10,12,27,65,32,16,9,34,28,13,10,37,20,23,51,56,81,85,114,119,114,119
20090116,"DET","OKC",72,35,8,2,8,3,11,5,30,73,31,9,4,20,15,14,14,38,18,21,46,49,67,71,79,89,79,89
20090116,"MIL","SAC",73,35,17,10,33,29,11,14,22,44,26,24,9,51,43,20,8,26,37,18,67,47,98,83,129,122,129,122
20090116,"MIN","PHO",74,35,23,7,19,14,9,19,31,70,40,14,2,21,17,14,9,34,27,23,49,53,73,79,105,103,105,103
20090116,"NO","CLE",49,20,18,5,28,23,13,9,31,53,22,22,10,22,18,9,8,34,17,28,36,51,58,68,78,92,78,92
20090116,"NY","WAS",48,20,38,12,17,13,16,15,34,71,30,12,7,18,15,13,10,32,25,31,37,49,72,70,89,96,89,96
20090116,"ORL","LAL",55,25,28,12,34,23,16,15,39,67,28,26,9,27,20,11,12,28,20,23,44,52,74,75,109,103,109,103
20090116,"SA","PHI",64,24,21,7,20,18,13,14,26,72,35,14,8,19,15,14,12,39,18,28,47,54,70,85,87,109,87,109
20090116,"TOR","IND",61,27,22,7,38,29,20,12,37,57,29,27,9,32,26,10,5,33,20,20,42,56,65,89,104,111,104,111
20090116,"UTA","MEM",52,30,19,7,27,20,16,7,26,63,29,12,3,29,24,17,13,22,26,21,54,43,80,69,101,91,101,91
20090117,"BOS","NJ",45,26,24,10,25,23,19,5,32,57,24,17,6,28,19,16,10,26,29,15,68,39,83,63,105,85,105,85
20090117,"MIA","HOU",72,29,18,7,13,7,8,11,23,54,36,15,3,17,12,18,7,36,21,25,36,45,64,69,86,93,86,93
20090117,"MIL","LAC",58,22,22,9,27,21,11,11,19,66,38,11,4,19,13,18,13,35,30,32,53,52,76,77,92,101,92,101
20090117,"NO","DET",58,33,14,2,20,19,6,8,29,66,30,19,6,13,7,7,17,28,18,20,39,37,67,68,91,85,91,85
