"AWAY_2PA"	"AWAY_2PM"	"AWAY_3PA"	"AWAY_3PM"	"AWAY_FTA"	"AWAY_FTM"	"AWAY_TO"	"AWAY_ORB"	"AWAY_DRB"	"HOME_2PA"	"HOME_2PM"	"HOME_3PA"	"HOME_3PM"	"HOME_FTA"	"HOME_FTM"	"HOME_TO"	"HOME_ORB"	"HOME_DRB"	"WINNER"
"1086"	59.1081081081081	27.8918918918919	19.8648648648649	7.35135135135135	26.2432432432432	19.1351351351351	12.7297297297297	10.7567567567568	28.6486486486486	61.6756756756757	32.0810810810811	16.8918918918919	6.83783783783784	25.5675675675676	19.5675675675676	14.6756756756757	10.5405405405405	31.3243243243243	"H"
"1087"	57.5	28.1315789473684	20.6578947368421	7.89473684210526	24.7105263157895	17.9736842105263	13.0789473684211	10.6842105263158	30.7105263157895	52.1621621621622	26	25.9189189189189	9.7027027027027	28.9189189189189	20.5405405405405	14.6216216216216	11.027027027027	33.4324324324324	"H"
"1088"	62.8461538461538	30.2820512820513	20.3333333333333	6.69230769230769	20.5384615384615	16.6666666666667	12.6410256410256	11.025641025641	31.2820512820513	63.8108108108108	30.2432432432432	13.6216216216216	4.81081081081081	25.8918918918919	19.7027027027027	14.8378378378378	10.8108108108108	29.027027027027	"H"
"1089"	58.1351351351351	27.4594594594595	20.4054054054054	7.75675675675676	23.2702702702703	18.6486486486486	14.4864864864865	9.94594594594595	31.1621621621622	66.6111111111111	33.8611111111111	19.3333333333333	7.19444444444444	25.5277777777778	19.3611111111111	14.1666666666667	12.9444444444444	33.4166666666667	"H"
"1090"	62.7297297297297	30.0540540540541	19.0810810810811	6.24324324324324	21.7297297297297	16.7297297297297	11.7297297297297	10.2432432432432	27.8648648648649	60	28.7435897435897	15.7948717948718	5.56410256410256	25.7948717948718	19.4102564102564	15.9230769230769	10.7435897435897	30.3589743589744	"A"
"1091"	62.5135135135135	28.7027027027027	19.2162162162162	7.08108108108108	23.4324324324324	18.7027027027027	14.2972972972973	11.7837837837838	29.6486486486486	66.7631578947368	34.1315789473684	13.3157894736842	5	28.1578947368421	21.7105263157895	14.1842105263158	11.3421052631579	30.8421052631579	"A"
"1092"	59.5277777777778	28.6944444444444	18.8333333333333	7.08333333333333	21.4722222222222	17.3888888888889	12.5555555555556	9.52777777777778	29.4722222222222	68.5405405405405	34.6756756756757	17.8648648648649	6.83783783783784	31.9459459459459	25.7567567567568	14.1621621621622	11.7027027027027	30.8648648648649	"H"
"1093"	58.8611111111111	27.6111111111111	19.3055555555556	7.61111111111111	22.5555555555556	17.1111111111111	13.3055555555556	11.5	28.5555555555556	68.5405405405405	32.2972972972973	11.5945945945946	4.16216216216216	24.9189189189189	19.027027027027	16.6486486486486	11.8918918918919	31.3783783783784	"A"
"1094"	60.8611111111111	28.9444444444444	19.8611111111111	7.36111111111111	19.6666666666667	15.6666666666667	12.0833333333333	8.86111111111111	32.5277777777778	65.6388888888889	30.8888888888889	21.0555555555556	8.11111111111111	24.4722222222222	19.3055555555556	14.5555555555556	11.5833333333333	34.1944444444444	"A"
"1095"	61.3513513513514	29.1081081081081	18.7567567567568	7.05405405405405	24.2432432432432	19.972972972973	16.0810810810811	9.08108108108108	27.8378378378378	64.8157894736842	35.7368421052632	16.4210526315789	6.57894736842105	27.5	20.5	15.1052631578947	10.8157894736842	32	"H"
"1096"	66.4864864864865	30.7837837837838	13.8378378378378	5.02702702702703	21.8108108108108	16.5405405405405	11.7837837837838	11.4324324324324	29.972972972973	66.8421052631579	32.2894736842105	13.0263157894737	4.36842105263158	26.8421052631579	20.2105263157895	13.8684210526316	12.9736842105263	29.0526315789474	"H"
"1097"	64.4736842105263	29.8684210526316	18.2368421052632	6.68421052631579	22.4210526315789	16.9473684210526	15.2368421052632	10.7368421052632	29.0789473684211	61.1578947368421	30.7894736842105	18.5526315789474	6.81578947368421	33.2368421052632	24.8157894736842	15.3947368421053	11.1842105263158	31.4210526315789	"H"
"1098"	64.1891891891892	30.1621621621622	13	4.48648648648649	24.8918918918919	18.7297297297297	15.5405405405405	10.2432432432432	27.5135135135135	66.4864864864865	31.4864864864865	16.9459459459459	6.18918918918919	26.6756756756757	20.9459459459459	13.5405405405405	12.6756756756757	29.1891891891892	"A"
"1099"	62.6315789473684	30.0263157894737	18.9736842105263	6.28947368421053	21.7894736842105	16.6842105263158	11.6842105263158	10.0526315789474	27.8157894736842	66.8205128205128	31.7179487179487	14.8205128205128	5	24.0769230769231	18.8205128205128	13.4358974358974	12.2307692307692	28.3333333333333	"A"
"1100"	58.972972972973	28.2432432432432	20.7297297297297	8.02702702702703	23.6216216216216	18.4054054054054	13.0540540540541	9.48648648648649	28.9459459459459	68.5833333333333	32.75	14.6111111111111	5.61111111111111	27.1666666666667	21.5833333333333	14.1944444444444	12.0277777777778	31.0277777777778	"H"
"1101"	51.1891891891892	25.4594594594595	26.8918918918919	10.7027027027027	26.6216216216216	19.4324324324324	13.9189189189189	8.81081081081081	33.1081081081081	58.6842105263158	29.8157894736842	20.0526315789474	7.31578947368421	23.4210526315789	17.3684210526316	12.9736842105263	10.7105263157895	30.2631578947368	"A"
"1102"	63.2972972972973	29.8108108108108	16.6216216216216	6.02702702702703	22.6216216216216	18.0810810810811	14.027027027027	9.43243243243243	30.2162162162162	58.9210526315789	28.7631578947368	27.1842105263158	10.1052631578947	25.5263157894737	20.1052631578947	14.6315789473684	11.5789473684211	31.5789473684211	"A"
"1103"	61.3333333333333	29.5277777777778	16.6666666666667	6.52777777777778	21.3888888888889	15.5277777777778	15.5277777777778	10.8055555555556	27.3611111111111	67.5263157894737	32.6578947368421	11.9736842105263	4.02631578947368	22.7368421052632	16.9736842105263	12.2105263157895	11.5789473684211	29.3684210526316	"H"
"1104"	61.8421052631579	30.5526315789474	17	6.28947368421053	27.5789473684211	21.2631578947368	15.7368421052632	11	29.3947368421053	65.3947368421053	30.9473684210526	18.0526315789474	6.02631578947368	25.2631578947368	18.8157894736842	14.0263157894737	12.0263157894737	29.4473684210526	"A"
"1105"	68.1052631578947	31.3947368421053	18.0526315789474	6.5	26.5526315789474	20.3947368421053	15.6052631578947	11.5789473684211	29.9210526315789	62.4054054054054	29.6486486486486	19.7297297297297	7.10810810810811	27.8648648648649	21.9189189189189	15.027027027027	10.972972972973	29.5945945945946	"A"
"1106"	64.6410256410256	31.1025641025641	21.025641025641	7.69230769230769	21.2051282051282	17.4358974358974	14.7692307692308	10.8974358974359	30.5897435897436	68.3947368421053	32.1052631578947	11.5789473684211	4.10526315789474	24.7894736842105	18.9473684210526	16.5263157894737	11.8157894736842	31.1578947368421	"A"
"1107"	64.4358974358974	29.8717948717949	18.3076923076923	6.74358974358974	22.4358974358974	16.9487179487179	15.2564102564103	10.7948717948718	29.1025641025641	66.6486486486486	33.6756756756757	19.2972972972973	7.18918918918919	25.4054054054054	19.3243243243243	14.0540540540541	12.8918918918919	33.3513513513514	"H"
"1108"	57.6486486486486	27.8648648648649	29.2432432432432	10.1891891891892	21.5135135135135	16.8648648648649	14.6216216216216	10.5135135135135	30.6216216216216	66.027027027027	32.1351351351351	14.7837837837838	5.78378378378378	23	19.6216216216216	12.9459459459459	9.24324324324324	31.2972972972973	"A"
"1109"	66.8611111111111	32.8888888888889	13.1388888888889	3.91666666666667	26.6388888888889	19.7777777777778	14.6944444444444	12.3055555555556	28.4444444444444	58.6315789473684	27.6578947368421	21.3157894736842	7.73684210526316	25.1842105263158	19.5789473684211	13.1052631578947	11.0526315789474	29.9473684210526	"H"
"1110"	62.9459459459459	33	18.7837837837838	6.86486486486486	26.2972972972973	19.7297297297297	16.3243243243243	10.5945945945946	29.8918918918919	63.1388888888889	32.2222222222222	19.1388888888889	7	24.3333333333333	19.9166666666667	13.25	11.2222222222222	32.1666666666667	"H"
"1111"	59.2972972972973	27.8378378378378	19.2162162162162	7.59459459459459	22.5135135135135	17.027027027027	13.2162162162162	11.7567567567568	28.7567567567568	60.3421052631579	29.1578947368421	20.4210526315789	7.63157894736842	23.5789473684211	19.1315789473684	13.9736842105263	10.8947368421053	33.6842105263158	"H"
"1112"	60.8378378378378	29.1351351351351	19.9189189189189	7.40540540540541	19.972972972973	15.972972972973	12.0540540540541	8.91891891891892	32.5945945945946	58.5945945945946	29.4594594594595	20.2702702702703	7.94594594594595	24.7837837837838	19.4054054054054	12.3783783783784	10.6486486486486	32.027027027027	"H"
"1113"	67.4594594594595	33.1081081081081	14.3513513513514	4.64864864864865	28.1351351351351	21.6486486486486	15.7297297297297	11.8378378378378	28.5675675675676	57.5526315789474	28.2368421052632	18.6315789473684	6.68421052631579	24.1052631578947	19.5789473684211	12.8684210526316	10.2894736842105	30.4736842105263	"A"
"1114"	59.2631578947368	27.8157894736842	19.9210526315789	7.31578947368421	26.3684210526316	19.2631578947368	12.6578947368421	10.8157894736842	28.5263157894737	66.5	32.3157894736842	14.7368421052632	5.73684210526316	22.7894736842105	19.4473684210526	12.9473684210526	9.39473684210526	31.2631578947368	"A"
"1115"	66.5641025641026	33.5128205128205	17.7692307692308	6.33333333333333	25.2051282051282	19.6666666666667	13.2564102564103	12.025641025641	29.9230769230769	62.5263157894737	29.6315789473684	19.6842105263158	7.10526315789474	27.9736842105263	21.8947368421053	15.0526315789474	10.9736842105263	29.7105263157895	"A"
"1116"	62.1578947368421	28.7105263157895	19.3947368421053	7.18421052631579	23.2105263157895	18.5263157894737	14.5263157894737	11.6842105263158	29.7631578947368	62.2972972972973	29.1891891891892	18.3513513513514	6.51351351351351	23.2432432432432	16.8378378378378	14.6216216216216	11.1351351351351	28.6216216216216	"A"
"1117"	59.8648648648649	28.8378378378378	18.8918918918919	7.05405405405405	21.5135135135135	17.3783783783784	12.4594594594595	9.64864864864865	29.5135135135135	60.9210526315789	30.1578947368421	19.6842105263158	7.36842105263158	24.1315789473684	18.1578947368421	13.1315789473684	10.0789473684211	30.2894736842105	"A"
"1118"	57.7894736842105	27.9736842105263	29.1578947368421	10.2631578947368	21.2368421052632	16.6578947368421	14.5526315789474	10.5526315789474	30.6578947368421	68.3243243243243	32.5405405405405	14.6756756756757	5.64864864864865	27.4594594594595	21.8648648648649	14.1351351351351	12	30.972972972973	"H"
"1119"	51.1315789473684	25.3421052631579	26.9736842105263	10.6578947368421	26.6315789473684	19.4210526315789	13.8947368421053	8.92105263157895	33.2368421052632	60.2564102564103	29.2051282051282	20.2820512820513	7.58974358974359	23.6666666666667	19.2051282051282	13.8205128205128	10.9230769230769	33.5897435897436	"H"
"1120"	66.6216216216216	32.6216216216216	13.2972972972973	3.91891891891892	26.5405405405405	19.4864864864865	14.6756756756757	12.3513513513514	28.5135135135135	59.95	28.85	15.85	5.575	25.45	19.125	15.95	10.675	30.4	"H"
"1121"	59.2368421052632	27.8157894736842	19.1315789473684	7.55263157894737	22.5526315789474	17	13.1842105263158	11.8157894736842	28.5263157894737	63.8157894736842	30.3421052631579	13.6315789473684	4.89473684210526	25.8157894736842	19.5789473684211	14.7368421052632	10.8157894736842	29.1578947368421	"A"
"1122"	60.8947368421053	29.0789473684211	19.8157894736842	7.31578947368421	19.9473684210526	15.9473684210526	12	8.97368421052632	32.3421052631579	68.7692307692308	32.2820512820513	11.4871794871795	4.02564102564103	24.8205128205128	18.9230769230769	16.4871794871795	11.8205128205128	31.1794871794872	"A"
"1123"	59.3076923076923	27.8974358974359	19.974358974359	7.41025641025641	26.4102564102564	19.3589743589744	12.5128205128205	10.8205128205128	28.4615384615385	66.1578947368421	31.3684210526316	17.1578947368421	6.31578947368421	26.5263157894737	20.7894736842105	13.5	12.4736842105263	29.0263157894737	"A"
"1124"	66.2631578947368	30.5526315789474	14.0789473684211	5.10526315789474	21.9736842105263	16.6842105263158	11.7894736842105	11.5789473684211	29.7894736842105	59.0512820512821	28.8717948717949	26.9487179487179	9.94871794871795	25.4358974358974	20.025641025641	14.6666666666667	11.5897435897436	31.5897435897436	"A"
"1125"	63.7631578947368	29.9736842105263	13.1315789473684	4.65789473684211	25.1315789473684	18.9736842105263	15.6842105263158	10.1578947368421	27.6842105263158	52.2368421052632	26.1315789473684	25.9473684210526	9.78947368421053	28.7368421052632	20.3947368421053	14.4473684210526	10.8684210526316	33.6578947368421	"H"
"1126"	62.3589743589744	28.8461538461538	19.1794871794872	7.1025641025641	22.8974358974359	18.2307692307692	14.5897435897436	11.8974358974359	30.0769230769231	68.0789473684211	34.4473684210526	18.0789473684211	6.92105263157895	32	25.8421052631579	14.1052631578947	11.6315789473684	30.9210526315789	"A"
"1127"	58.7894736842105	28.2105263157895	20.8684210526316	7.97368421052632	23.7894736842105	18.5	13.1315789473684	9.60526315789474	29.0526315789474	61.6578947368421	32.1315789473684	16.8157894736842	6.81578947368421	25.4473684210526	19.5263157894737	14.7368421052632	10.4473684210526	31.3157894736842	"H"
"1128"	71.8108108108108	32.6486486486486	11.6756756756757	3.94594594594595	26.0540540540541	21.0540540540541	16.1081081081081	12.7027027027027	29.4054054054054	61.1025641025641	30.8205128205128	18.6410256410256	6.92307692307692	33.1025641025641	24.7692307692308	15.2820512820513	11.1025641025641	31.4102564102564	"H"
"1129"	62.8684210526316	33.0263157894737	18.8421052631579	6.84210526315789	26.6315789473684	20	16.2894736842105	10.6842105263158	29.6578947368421	57.5384615384615	28.3589743589744	18.5128205128205	6.64102564102564	24.025641025641	19.4102564102564	13	10.2564102564103	30.3846153846154	"A"
"1130"	59.1794871794872	27.8461538461538	19	7.51282051282051	22.6923076923077	17.0769230769231	13.3333333333333	11.8461538461538	28.4358974358974	58.7105263157895	29.7631578947368	19.8684210526316	8.02631578947368	19.4736842105263	14.2894736842105	11.5526315789474	8.63157894736842	32.0263157894737	"A"
"1131"	63.5	29.7894736842105	16.8157894736842	6.10526315789474	22.5526315789474	18.0526315789474	14	9.60526315789474	30.2368421052632	65.9189189189189	31.1351351351351	21	8.13513513513514	24.3243243243243	19.1621621621622	14.3513513513514	11.5405405405405	34	"H"
"1132"	67.6052631578947	33.3421052631579	14.2631578947368	4.60526315789474	27.9473684210526	21.4736842105263	15.5789473684211	11.8157894736842	28.5526315789474	63.0540540540541	32.3243243243243	19.2972972972973	7.21621621621622	24.3513513513514	20	13.3243243243243	11.2432432432432	31.972972972973	"H"
"1133"	66.5526315789474	31.5263157894737	14.6052631578947	4.68421052631579	22.9473684210526	17.3947368421053	14.2105263157895	11.2894736842105	28.0789473684211	58.5	29.5	20.2105263157895	7.94736842105263	24.6315789473684	19.2894736842105	12.3421052631579	10.5789473684211	32.1315789473684	"H"
"1134"	61.6410256410256	30.5384615384615	17.1025641025641	6.38461538461539	27.6666666666667	21.2307692307692	15.6410256410256	10.9230769230769	29.6666666666667	66.4210526315789	33.5263157894737	19.3157894736842	7.13157894736842	25.5	19.2631578947368	13.9473684210526	12.7894736842105	33.2368421052632	"H"
"1135"	58.0263157894737	27.4210526315789	20.3684210526316	7.68421052631579	23.2368421052632	18.5263157894737	14.6315789473684	9.94736842105263	31.1842105263158	62.5897435897436	29.7692307692308	19.9487179487179	7.1025641025641	27.6923076923077	21.6666666666667	15	11.025641025641	29.7692307692308	"A"
"1136"	66.5	32.5	13.5	4	26.5789473684211	19.5263157894737	14.4473684210526	12.3421052631579	28.3421052631579	68.4736842105263	32.5263157894737	14.7105263157895	5.68421052631579	27.5263157894737	21.9473684210526	14.1315789473684	12.1578947368421	30.8684210526316	"H"
"1137"	61.3243243243243	29.4594594594595	16.7567567567568	6.51351351351351	21.7027027027027	15.7837837837838	15.4054054054054	10.9189189189189	27.2432432432432	68.7	32.175	11.425	4.075	24.725	18.825	16.35	11.75	31.225	"H"
"1138"	57.7435897435897	27.974358974359	20.5641025641026	7.92307692307692	24.5384615384615	17.9230769230769	13.025641025641	10.6153846153846	30.8461538461538	66.9230769230769	32.3333333333333	12.8205128205128	4.30769230769231	26.8205128205128	20.2307692307692	13.8461538461538	12.9487179487179	29.1025641025641	"A"
"1139"	58.2307692307692	27.6410256410256	20.3846153846154	7.76923076923077	22.9230769230769	18.3076923076923	14.5641025641026	9.94871794871795	31.1538461538462	67.974358974359	34.3076923076923	18.1794871794872	6.97435897435897	31.5641025641026	25.4871794871795	14.025641025641	11.5641025641026	30.9487179487179	"A"
"1140"	64.725	31.225	21	7.7	21.3	17.525	14.775	10.8	30.8	58.6666666666667	29.7435897435897	20.025641025641	7.20512820512821	23.4871794871795	17.4102564102564	13	10.6410256410256	30.4102564102564	"H"
"1141"	66.725	33.7	17.8	6.325	25.3	19.725	13.125	12.025	30.125	61.4473684210526	31.1578947368421	18.9473684210526	6.97368421052632	25.9736842105263	20.2105263157895	12.4473684210526	14.3421052631579	28.2894736842105	"H"
"1142"	62.2051282051282	30	19.3076923076923	6.48717948717949	21.9230769230769	16.7179487179487	11.6923076923077	9.94871794871795	27.8974358974359	61.7435897435897	32.2307692307692	16.7435897435897	6.76923076923077	25.3846153846154	19.5128205128205	14.6153846153846	10.3846153846154	31.3333333333333	"H"
"1143"	58.7692307692308	28.2051282051282	21	8.02564102564103	23.7692307692308	18.4871794871795	13.0512820512821	9.61538461538461	29.025641025641	67.2307692307692	32.6410256410256	12.2051282051282	4.07692307692308	22.8205128205128	17.1025641025641	12.2051282051282	11.5128205128205	29.4358974358974	"H"
